Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-03-12,68.85978910756666,69.18128214104232,68.47801613031432,69.12100219726562,3191300,0.0,0
1998-03-13,69.34200347419518,69.44247001066896,68.71911094805782,68.8597640991211,2879400,0.0,0
1998-03-16,69.34201267850317,69.6835989478554,69.1410795788842,69.60322570800781,3223600,0.0,0
1998-03-17,69.64345264599525,69.80419921875,69.22149289251404,69.80419921875,4581900,0.0,0
1998-03-18,69.60323770236997,70.06538391113281,69.46258450839866,70.06538391113281,1944100,0.0,0
1998-03-19,70.06539123936703,70.3266043412058,69.86445808410645,70.24623107910156,2554800,0.0,0
1998-03-20,70.64954094566718,71.05256171546563,70.2062180988889,70.8510513305664,3123300,0.313,0
1998-03-23,70.75031824666527,71.1331880976156,70.54880779879667,70.68986511230469,4453100,0.0,0
1998-03-24,70.97199392453501,71.4556190960821,70.89138972927717,71.2944107055664,3333600,0.0,0
1998-03-25,71.8384820599928,71.91908624743739,70.4077577328513,71.03244018554688,4597600,0.0,0
1998-03-26,70.8510996168593,71.4153290791096,70.6898911990735,70.99215698242188,3333500,0.0,0
1998-03-27,71.41530272463164,71.4354537694185,70.28684421656749,70.68986511230469,2611300,0.0,0
1998-03-30,70.68990691076736,70.99217276129802,70.26673472002446,70.64960479736328,3108700,0.0,0
1998-03-31,71.03245292216828,71.6974375878226,70.7704892660014,70.89139556884766,5926500,0.0,0
1998-04-01,71.13320591989903,71.62690664087282,70.54882547466472,71.4656982421875,2929000,0.0,0
1998-04-02,71.53623689999972,72.382581111211,71.41533058411241,72.24152374267578,3920900,0.0,0
1998-04-03,72.44300916398065,72.74527484894858,72.1205924333482,72.60421752929688,3787600,0.0,0
1998-04-06,73.02738869810611,73.1079928798921,72.01983642578125,72.01983642578125,4550500,0.0,0
1998-04-07,72.06016701281911,72.18107333331041,71.03246328864299,71.53623962402344,5583700,0.0,0
1998-04-08,71.71757431678664,71.75787640968733,70.77047513362031,71.13319396972656,4854800,0.0,0
1998-04-09,71.2944124853296,71.75788661963219,71.2742614360121,71.69743347167969,4481200,0.0,0
1998-04-13,71.81836569698983,71.81836569698983,70.93171920690354,71.4959487915039,4350200,0.0,0
1998-04-14,71.657155889316,72.10047912597656,71.5160984958331,72.10047912597656,3279100,0.0,0
1998-04-15,72.20119332363507,72.30194854736328,71.67726616024838,72.30194854736328,3867200,0.0,0
1998-04-16,71.77803659627347,71.89894289037163,71.25410932184812,71.45561981201172,7177900,0.0,0
1998-04-17,71.39515011429356,72.5034575532679,71.21379071518865,72.40270233154297,5688800,0.0,0
1998-04-20,72.22135235418988,72.58407119971872,72.14074816629457,72.38256072998047,3688300,0.0,0
1998-04-21,72.5034742643378,72.96694839109705,72.16090643151574,72.72513580322266,4573200,0.0,0
1998-04-22,72.78557080503127,73.14828959641848,72.74526871709936,72.92662811279297,2386100,0.0,0
1998-04-23,72.62437255893435,72.86618512017387,72.06014324937549,72.22135162353516,5062000,0.0,0
1998-04-24,72.06015128250252,72.52362540987879,71.15335407676632,71.45561981201172,11039700,0.0,0
1998-04-27,70.52865594445579,70.73016639001138,69.4001974493445,70.10548400878906,14510200,0.0,0
1998-04-28,70.79065955364642,70.81081060959679,69.72265358827687,70.00476837158203,6511400,0.0,0
1998-04-29,70.30700574321976,70.91153717695337,69.92413583518847,70.48836517333984,7703100,0.0,0
1998-04-30,71.29441103318284,72.17098166064001,71.19365578864753,71.79818725585938,8684500,0.0,0
1998-05-01,72.0601392963546,72.60421752929688,71.7780246570512,72.60421752929688,4008800,0.0,0
1998-05-04,72.68481513242557,73.06768496539371,72.32209634329786,72.4228515625,4537200,0.0,0
1998-05-05,72.22134066790417,72.3220958864699,71.65711144393617,71.91907501220703,5146400,0.0,0
1998-05-06,72.3019524431783,72.3019524431783,71.05258760162951,71.07273864746094,5526100,0.0,0
1998-05-07,71.25410315335631,71.29440524790007,70.50851440429688,70.50851440429688,6940400,0.0,0
1998-05-08,70.93171230183141,71.81835870560431,70.93171230183141,71.65715026855469,7951000,0.0,0
1998-05-11,71.93921022436689,72.36238204921611,71.17347073178259,71.415283203125,6336300,0.0,0
1998-05-12,71.455622994121,72.20121184092936,71.1533572454149,72.18106079101562,6045200,0.0,0
1998-05-13,72.26166388039734,72.58408067406336,71.95939813633544,72.36241912841797,4441500,0.0,0
1998-05-14,71.91910587356699,72.66469481089453,71.79819955940577,71.99971008300781,4187500,0.0,0
1998-05-15,72.22133144525753,72.36238873323654,71.45559188194285,71.59664916992188,6716100,0.0,0
1998-05-18,71.39517176774439,71.95940118052927,70.8208668297312,71.31456756591797,4847200,0.0,0
1998-05-19,71.5765257178817,72.01984879383704,71.43546837553227,71.79818725585938,5918700,0.0,0
1998-05-20,72.28181165663905,72.54377528962938,71.49592075766807,72.48332214355469,5716600,0.0,0
1998-05-21,72.46315942560419,72.72512301640866,71.77802388042328,72.01983642578125,6301500,0.0,0
1998-05-22,72.06012571527717,72.26163613394405,71.53619862674327,71.73770904541016,4862200,0.0,0
1998-05-26,72.28181474943213,72.28181474943213,70.40776714092998,70.58912658691406,6899300,0.0,0
1998-05-27,69.98457854476459,70.87122451538643,69.36997167876537,70.68986511230469,10202600,0.0,0
1998-05-28,70.851113023877,71.17352992045893,70.32718556693139,71.01232147216797,4907600,0.0,0
1998-05-29,71.3347025483411,71.45560882384676,70.30699920654297,70.30699920654297,4772600,0.0,0
1998-06-01,70.2667289461797,71.07277114802862,70.0047652305788,70.62944793701172,6092200,0.0,0
1998-06-02,70.931677649747,71.15333914240247,70.38759944050179,70.68986511230469,6701100,0.0,0
1998-06-03,70.85107590729503,71.05258636209392,69.56140899658203,69.56140899658203,6445100,0.0,0
1998-06-04,69.80319732909045,70.97195756150593,69.68229109815091,70.8510513305664,6566300,0.0,0
1998-06-05,71.17349719149726,72.22135162353516,70.8510804431779,72.22135162353516,8463200,0.0,0
1998-06-08,72.1810415299911,72.52360928711278,71.99968212916198,72.14073944091797,4159900,0.0,0
1998-06-09,72.04000233475195,72.49340095084479,71.83849183871068,72.36241912841797,2725300,0.0,0
1998-06-10,71.97954523403014,72.90649346492751,71.7377326520569,71.89894104003906,6186900,0.0,0
1998-06-11,71.85864641352471,72.14076112182234,70.52867707440731,70.548828125,8056600,0.0,0
1998-06-12,70.85110245657697,71.21382141113281,69.80324769897116,71.21382141113281,9779000,0.0,0
1998-06-15,70.16590651645456,70.8711927680559,69.31956301453293,69.33971405029297,10234200,0.0,0
1998-06-16,69.90399200273501,70.42791929938278,69.48081995544258,70.40776824951172,7471500,0.0,0
1998-06-17,71.03244775077494,72.08030229915515,70.89139040772375,71.87879180908203,12057700,0.0,0
1998-06-18,71.69744622529443,71.85865464851038,71.41533148466651,71.55638885498047,3844600,0.0,0
1998-06-19,71.84469255732245,71.95587595886023,70.91479501718828,71.19780731201172,3549100,0.352,0
1998-06-22,71.31913698255157,71.84473152947514,71.19784593326152,71.54150390625,5438300,0.0,0
1998-06-23,71.86493138300244,72.49160167073045,71.80428587128682,72.3905258178711,5004600,0.0,0
1998-06-24,72.55224826757032,73.54279164040703,72.1984827772715,73.36085510253906,8291900,0.0,0
1998-06-25,73.68428138945598,74.02793921760983,72.97675056678631,73.23954772949219,5854800,0.0,0
1998-06-26,73.30021121804697,73.64386913054196,73.17892019010758,73.54279327392578,4833100,0.0,0
1998-06-29,73.90669418080022,74.18970668586893,73.61357408626476,73.80561828613281,5953400,0.0,0
1998-06-30,73.68430495853919,73.86624151399236,73.13849529217963,73.30021667480469,4284800,0.0,0
1998-07-01,73.78539591865166,74.35142087364405,73.50238344115546,74.1492691040039,3489500,0.0,0
1998-07-02,74.20991840180896,74.31099429175967,73.90669073195684,74.29077911376953,3503900,0.0,0
1998-07-06,74.2503274617524,75.0387191772461,74.10882125640738,75.0387191772461,3144400,0.0,0
1998-07-07,75.028607780055,75.1195760502989,74.57376642883547,74.89720916748047,4920700,0.0,0
1998-07-08,74.95786712253975,75.64518305624158,74.87700642445718,75.44303131103516,6875000,0.0,0
1998-07-09,75.22064971718018,75.5036621052588,74.79613113506225,74.93763732910156,6942500,0.0,0
1998-07-10,75.05895224351936,75.64519237685145,74.43228175616437,75.34196472167969,7849700,0.0,0
1998-07-13,75.40262060615638,75.58455722424094,75.07917772956161,75.36219024658203,6555100,0.0,0
1998-07-14,75.6451645221255,76.43355613526363,75.6451645221255,76.21118927001953,6983600,0.0,0
1998-07-15,76.3729221081436,76.51442831639055,76.02926417382956,76.06969451904297,4977500,0.0,0
1998-07-16,76.1303194055585,76.71655925228212,75.72601606299047,76.59526824951172,6315600,0.0,0
1998-07-17,76.73679570191524,76.97937777473479,76.53464397456563,76.69636535644531,3539500,0.0,0
1998-07-20,76.81765639285508,77.13099157024699,76.29206190174608,76.69636535644531,2338400,0.0,0
1998-07-21,76.97940462955589,76.97940462955589,75.22068398807181,75.36219024658203,5518600,0.0,0
1998-07-22,75.26111434764616,75.6755255332832,74.73551967317965,75.36219024658203,10417300,0.0,0
1998-07-23,75.2408576635435,75.42279418126834,73.68428967856421,73.86622619628906,15110900,0.0,0
1998-07-24,74.37164329627024,74.45250401200416,73.01722630772713,73.80561828613281,11540500,0.0,0
1998-07-27,73.50236236929148,74.39182990071305,72.99698309007468,74.33118438720703,9600000,0.0,0
1998-07-28,74.0279325577563,74.16943870955977,72.37028906520142,73.07781982421875,13693000,0.0,0
1998-07-29,73.5629836858163,73.8257808245675,72.61287095340813,72.79480743408203,7462400,0.0,0
1998-07-30,73.50237105300424,74.12904143326912,73.36086483810571,73.88645935058594,6821600,0.0,0
1998-07-31,73.96730577715756,74.06838162544555,72.00643432037037,72.30966186523438,7680500,0.0,0
1998-08-03,72.30963612834367,72.72404695882481,71.8244722292438,72.00640869140625,10486500,0.0,0
1998-08-04,72.59270093151342,72.59270093151342,69.21676635742188,69.21676635742188,15091600,0.0,0
1998-08-05,69.82321215349053,70.42966738354401,68.30707407835683,70.1668701171875,21718400,0.0,0
1998-08-06,69.94451342269188,70.83398122344288,69.58064023147556,70.47010803222656,13084400,0.0,0
1998-08-07,70.95525033695182,71.5414902970007,70.16685866654124,70.59137725830078,12083800,0.0,0
1998-08-10,70.34879411969867,70.93503407069615,69.98492104666573,70.18707275390625,6273000,0.0,0
1998-08-11,69.0752568763599,69.49977557533666,68.24643465454815,69.13590240478516,14287100,0.0,0
1998-08-12,69.70194755497165,70.42969410716974,69.54022609892763,70.30840301513672,11158400,0.0,0
1998-08-13,70.38919463951457,70.93500401782212,69.45929718017578,69.45929718017578,9073900,0.0,0
1998-08-14,70.08599578758572,70.32857783242305,68.42835181453063,68.65071868896484,8628500,0.0,0
1998-08-17,68.5698484356978,70.47007418833802,68.24640575439734,70.106201171875,11290000,0.0,0
1998-08-18,70.51051118014759,71.54148482412336,70.36900499371953,71.39997863769531,7603900,0.0,0
1998-08-19,71.86494127241617,71.86494127241617,70.91482812479211,71.21805572509766,6258600,0.0,0
1998-08-20,70.95526999708314,71.42021905974208,70.61161199424826,70.79354858398438,7402800,0.0,0
1998-08-21,69.98492647740919,70.3285844063855,68.24642166023496,70.22750854492188,16685400,0.0,0
1998-08-24,70.67224884033203,71.11698267170712,70.06579361572965,70.67224884033203,7201700,0.0,0
1998-08-25,71.39999398357791,71.9660188509449,70.27805183576122,70.83396911621094,9688300,0.0,0
1998-08-26,70.04558390235243,70.91483645871641,69.70192591495272,70.42967224121094,9339700,0.0,0
1998-08-27,69.21675017942864,69.58062328200742,66.93243570212857,67.11437225341797,24887800,0.0,0
1998-08-28,67.90276952925731,68.38793370570929,66.08340386756241,66.87179565429688,23735900,0.0,0
1998-08-31,67.11436385909717,67.28619280271232,61.45411630471548,62.10100173950195,22563100,0.0,0
1998-09-01,62.14144631551996,65.05243143895356,60.56466270699343,64.72898864746094,24748500,0.0,0
1998-09-02,64.56724269947341,65.82058303991404,63.9001421956905,64.2640151977539,13843200,0.0,0
1998-09-03,63.15221925105335,64.28426927604022,62.58619423855991,63.75867462158203,17311300,0.0,0
1998-09-04,64.32466271100446,64.56724471997117,61.939272956165205,63.2330436706543,17783800,0.0,0
1998-09-08,65.25457963665713,66.62921142578125,64.56726374209505,66.62921142578125,14746500,0.0,0
1998-09-09,66.46749359814089,66.71007569156475,64.97157068869367,65.01200103759766,12109700,0.0,0
1998-09-10,63.677781790041074,64.2640216858859,62.62659301128484,63.71821212768555,19889300,0.0,0
1998-09-11,63.516089567760055,65.78018951416016,62.74791280023145,65.78018951416016,20379800,0.0,0
1998-09-14,66.54833551965811,67.56920154145116,66.04295630094867,66.9122085571289,10686800,0.0,0
1998-09-15,66.5483743478586,67.47827265284083,66.16428591753986,67.3165512084961,8337900,0.0,0
1998-09-16,67.76125987824939,68.08470264616467,66.73028605551947,67.92298126220703,11024900,0.0,0
1998-09-17,66.14402877583223,66.64940796880161,65.8408012600506,65.98230743408203,12945200,0.0,0
1998-09-18,66.458816654426,66.47910322849634,65.62706711754217,66.27623748779297,7019200,0.359,0
1998-09-21,64.67358326466488,67.12825816272776,64.22727873774436,66.23564910888672,8834600,0.0,0
1998-09-22,67.18911761704511,67.2905504636892,66.31679513590593,66.78338623046875,7270100,0.0,0
1998-09-23,67.43257007420621,69.46122741699219,67.37171035392262,69.46122741699219,13688500,0.0,0
1998-09-24,69.01494725849814,69.33953254836761,67.02686235804758,67.7571792602539,11129500,0.0,0
1998-09-25,66.94572366398873,68.43678750923212,66.62113833713303,67.67604064941406,10247400,0.0,0
1998-09-28,68.36577614360952,69.01494671826694,67.67603240803601,68.28462982177734,8847800,0.0,0
1998-09-29,68.40632648479378,68.77148481122505,67.10798576859365,68.122314453125,10618100,0.0,0
1998-09-30,67.18914123835083,67.71659222633305,65.80965403901271,66.05309295654297,7908400,0.0,0
1998-10-01,64.93733281202515,65.92123179402553,63.67956504122054,64.14615631103516,13335600,0.0,0
1998-10-02,64.18674343297322,65.48508464021414,63.11155462072682,65.38365173339844,14351800,0.0,0
1998-10-05,64.6532900051047,64.89672881278001,62.54348700525188,64.06497955322266,12807200,0.0,0
1998-10-06,65.40391640640476,65.7487881740564,63.31439922592719,64.00414276123047,12621000,0.0,0
1998-10-07,64.0243951657564,64.93729053408943,62.15803130160887,63.05064010620117,14348500,0.0,0
1998-10-08,61.38717555105011,62.80723579182126,59.86568243593816,62.70580291748047,20625000,0.0,0
1998-10-09,62.96950870977293,64.12584311584801,61.062571268175425,63.96355056762695,12708500,0.0,0
1998-10-12,65.32274642710613,65.85019717465418,64.71414941070451,64.896728515625,9508500,0.0,0
1998-10-13,64.63300322050432,65.18074053593232,64.10555247231439,64.67357635498047,6256800,0.0,0
1998-10-14,64.22728667605953,66.09365129204105,64.166426960321,65.28218841552734,8176900,0.0,0
1998-10-15,64.99816726239091,69.62350500765469,64.87644784804186,68.79175567626953,20541100,0.0,0
1998-10-16,68.89318087415876,69.29891221028454,68.16286446913233,68.8120346069336,16573900,0.0,0
1998-10-19,68.60914611816406,69.33946228027344,68.4874267578125,69.05545043945312,7915900,0.0,0
1998-10-20,69.82638573869367,70.62770538909413,68.87291678758426,69.46122741699219,14611600,0.0,0
1998-10-21,69.38005834223935,69.86693594464104,68.73088820570379,69.21776580810547,9178400,0.0,0
1998-10-22,69.31922088852171,70.41469584549571,68.91348942297577,70.25240325927734,8277500,0.0,0
1998-10-23,70.09008042189629,70.11036698641782,69.31919097007803,69.3597640991211,6237200,0.0,0
1998-10-26,69.92779543009368,70.41467303099948,69.31919842896146,69.86693572998047,5838600,0.0,0
1998-10-27,70.39440979467375,70.73928154294737,68.99463622815142,69.46122741699219,10089700,0.0,0
1998-10-28,69.1771850228798,69.80606852308779,68.83231342599154,69.3394775390625,5650600,0.0,0
1998-10-29,69.52209359773464,71.04358674621146,69.21779496803927,71.02330017089844,9625600,0.0,0
1998-10-30,71.48989111293446,71.99705549370158,71.08415960832075,71.40874481201172,9872800,0.0,0
1998-11-02,71.9361948663296,72.62593841552734,71.53046336680151,72.62593841552734,6501400,0.0,0
1998-11-03,72.44335963045806,72.58536565605682,71.89562210314853,72.0984878540039,6866000,0.0,0
1998-11-04,73.01133729514142,73.41706853879322,72.11872855910745,72.86933135986328,8233600,0.0,0
1998-11-05,72.40277772027036,73.96484381286236,72.13905227606652,73.86341094970703,6841500,0.0,0
1998-11-06,73.66056784246472,74.37059810258211,73.55913494816222,74.08658599853516,5224800,0.0,0
1998-11-09,73.96485167396575,74.1677174218373,73.03166923375665,73.55912017822266,6188700,0.0,0
1998-11-10,73.3562240600586,73.96482105170732,72.86934646673963,73.3562240600586,14015200,0.0,0
1998-11-11,73.88365946899279,74.00537884208832,72.6360358947635,72.86933135986328,10922400,0.0,0
1998-11-12,72.90997327211309,73.43742438649122,72.5042416456684,72.78825378417969,5457400,0.0,0
1998-11-13,72.8490598564348,73.49822998046875,72.78820015730662,73.49822998046875,5524600,0.0,0
1998-11-16,74.14739993369743,74.23868948217941,73.28522086470095,74.04596710205078,6023700,0.0,0
1998-11-17,73.7822417397695,75.06029541851723,73.3562238468536,74.04596710205078,9058900,0.0,0
1998-11-18,74.20826709556164,74.65457159969021,73.68081631795513,74.49227905273438,4567700,0.0,0
1998-11-19,74.83717324563803,75.24290473517796,74.41115518162111,75.14147186279297,5249300,0.0,0
1998-11-20,75.53707488633428,75.79065711705248,75.20234634178627,75.70951080322266,5562000,0.0,0
1998-11-23,76.25721679807333,77.65699013115848,76.05435109762621,77.49469757080078,7151300,0.0,0
1998-11-24,77.25126662420146,77.67728463867316,76.89625161214171,77.00782775878906,5323700,0.0,0
1998-11-25,77.21069347996607,77.37298605690766,76.74410232125896,77.00782775878906,4393500,0.0,0
1998-11-27,77.55555724100088,77.71784980127502,77.26140197550403,77.57584381103516,4557900,0.0,0
1998-11-30,77.26139526038688,77.49469079550424,75.3848876953125,75.3848876953125,8705400,0.0,0
1998-12-01,75.38490237034343,76.62238327577694,74.796591775957,76.35865783691406,8950600,0.0,0
1998-12-02,76.09495540774411,76.5412601315432,75.30377885191847,76.13552856445312,7495500,0.0,0
1998-12-03,76.11519660629318,76.80493985912206,74.71542353437573,74.87771606445312,12145300,0.0,0
1998-12-04,75.7094872383029,76.92668156689298,75.62834094973023,76.84553527832031,10339500,0.0,0
1998-12-07,76.64263904790032,77.55553443094837,76.60206591976485,77.21066284179688,4290000,0.0,0
1998-12-08,76.94699103928518,77.73816758833135,76.27753395932304,76.8658447265625,10102600,0.0,0
1998-12-09,77.04840090302446,77.23098005208377,76.52095002796426,77.00782775878906,5327900,0.0,0
1998-12-10,77.14986159313555,77.14986159313555,75.77037419152282,75.88195037841797,5966600,0.0,0
1998-12-11,75.58777587060104,76.1760865255252,75.01975178998461,76.0340805053711,8198200,0.0,0
1998-12-14,75.40519048250638,75.56748306358253,73.84312438964844,73.84312438964844,9521400,0.0,0
1998-12-15,74.45171290818037,75.79062654631113,74.35028005680682,75.75005340576172,9631500,0.0,0
1998-12-16,76.03406544094848,76.03406544094848,75.14145634825857,75.64862060546875,7260000,0.0,0
1998-12-17,76.09494343385448,76.98755274099648,75.97322398288057,76.8556900024414,6914700,0.0,0
1998-12-18,77.06010430975805,77.58930735044841,76.77514882630939,77.1822280883789,4802400,0.392,0
1998-12-21,77.6707592709942,79.03447543219875,77.50792749055185,78.26102447509766,8580700,0.0,0
1998-12-22,78.42383182116706,78.95303494272179,77.63002713883498,78.60701751708984,5461100,0.0,0
1998-12-23,78.93267617550956,80.25568389892578,78.68842859580194,80.25568389892578,7791000,0.0,0
1998-12-24,80.2149851075618,80.27604700944525,79.78755179437763,79.90967559814453,1507100,0.0,0
1998-12-28,80.27603434639639,80.31674227456394,79.46187578304551,79.70612335205078,4203600,0.0,0
1998-12-29,79.93000372862204,81.0800025090313,79.54327847503309,80.96805572509766,3935800,0.0,0
1998-12-30,80.72385189561027,81.25305516068487,80.13358671533476,80.3167724609375,6810700,0.0,0
1998-12-31,80.3167724609375,80.72385189561027,79.76721522412926,80.3167724609375,6790500,0.0,0
1999-01-04,80.35746909701827,81.55835326032224,79.27870874693166,80.13357543945312,9450400,0.0,0
1999-01-05,80.07246383598017,81.33440912266822,80.07246383598017,81.04945373535156,8031000,0.0,0
1999-01-06,81.94506516767636,83.20701102967236,81.90435723664423,83.00347137451172,7737700,0.0,0
1999-01-07,82.31141145197613,82.86096835336173,81.92468622507515,82.59636688232422,5504900,0.0,0
1999-01-08,83.49196386990481,83.6955035185394,82.0468323645993,83.2070083618164,6224400,0.0,0
1999-01-11,83.16633554328133,83.16633554328133,81.5583716402174,82.41323852539062,7578300,0.0,0
1999-01-12,82.2096680117325,82.2096680117325,80.601704710686,80.9273681640625,7768800,0.0,0
1999-01-13,78.42382575192592,81.49727441233101,78.40347178728747,80.35745239257812,10810600,0.0,0
1999-01-14,80.52030437771393,80.7034901055702,78.7495090084366,78.95304870605469,11400700,0.0,0
1999-01-15,79.70613516802763,81.27339063481469,79.50259549701633,81.0087890625,7817700,0.0,0
1999-01-19,81.60923327152216,81.82294993179177,80.43888013195051,81.53799438476562,6535100,0.0,0
1999-01-20,82.12825389709019,83.3291379069857,81.43621904393008,82.18931579589844,6534400,0.0,0
1999-01-21,81.7924006017405,81.96540928784596,79.84859712843796,80.01142883300781,6937500,0.0,0
1999-01-22,79.54332958417909,80.66279814281006,79.3194358724529,79.82828521728516,7522300,0.0,0
1999-01-25,80.29640046590991,80.76454171070482,79.40082591065008,80.64241790771484,5700300,0.0,0
1999-01-26,80.84596409038795,82.10791015625,80.52030058952032,82.10791015625,6047000,0.0,0
1999-01-27,82.3114596238434,82.4742913936235,80.86632766704497,81.15128326416016,7399400,0.0,0
1999-01-28,81.57870162715452,82.69816983810598,81.53799369221082,82.51498413085938,5961700,0.0,0
1999-01-29,82.94244110219482,83.56323728713149,81.68049475904486,83.14598083496094,6456800,0.0,0
1999-02-01,83.81763923605567,83.81763923605567,82.65746307373047,82.65746307373047,9426800,0.0,0
1999-02-02,82.76940129887834,82.86099414428469,81.2632078410849,82.14860534667969,9194500,0.0,0
1999-02-03,81.86364053703272,83.32912589721829,81.84328657369682,82.98310852050781,10290700,0.0,0
1999-02-04,82.96277713395685,83.04419300945631,81.2733977173429,81.74153900146484,7761100,0.0,0
1999-02-05,81.84329670442442,81.84329670442442,80.25568736770592,80.80524444580078,7516100,0.0,0
1999-02-08,81.47690474297787,81.47690474297787,80.3370829429262,80.96805572509766,8528400,0.0,0
1999-02-09,81.0088203020162,81.09023620181722,79.14643159406785,79.15660858154297,8985700,0.0,0
1999-02-10,79.54330435759204,80.11321544306097,79.02427819046855,79.6654281616211,6936700,0.0,0
1999-02-11,80.15392961606875,82.12826460153312,79.78755817546711,81.4972915649414,9181800,0.0,0
1999-02-12,81.29373723985694,81.74152447552966,79.86895967180736,80.5202865600586,10676600,0.0,0
1999-02-16,81.25302186114135,81.82293283611929,80.03178405761719,80.03178405761719,6915500,0.0,0
1999-02-17,80.23534159844858,81.64994236990779,79.62472256040864,79.95038604736328,7858100,0.0,0
1999-02-18,80.23534240491404,81.00879319420545,79.60436939259736,80.58135986328125,9048900,0.0,0
1999-02-19,80.76453643737425,81.90435852419203,80.3574571206536,80.9273681640625,5312200,0.0,0
1999-02-22,81.04948071298034,83.18664682921914,80.94771089792135,83.08487701416016,10695800,0.0,0
1999-02-23,83.10525899213903,83.69552411846085,82.45393195619769,83.04419708251953,7770700,0.0,0
1999-02-24,83.26806083839097,83.91938764035345,81.41585024531015,81.57868194580078,7271000,0.0,0
1999-02-25,81.11055393363127,81.59904911416002,79.9096699481647,80.80524444580078,11633000,0.0,0
1999-02-26,81.25301906371514,81.31408095178908,79.99107337685383,80.47956848144531,9621300,0.0,0
1999-03-01,80.54065183661173,80.96808516705622,79.70613914383915,80.70348358154297,7607200,0.0,0
1999-03-02,81.0901875969108,81.61939062841674,79.66541020439479,79.99107360839844,9651500,0.0,0
1999-03-03,80.17427808548703,80.47958759837923,79.31941144938892,80.41852569580078,7881400,0.0,0
1999-03-04,80.8052453134275,81.73135076979047,80.28621917854277,81.43621826171875,8256400,0.0,0
1999-03-05,83.04418371075087,83.45126304266631,82.43356471287771,83.07471466064453,10703100,0.0,0
1999-03-08,83.55305094101413,83.88889146245792,82.88136989812656,83.6141128540039,4802200,0.0,0
1999-03-09,83.45125327754917,84.63178320196327,83.20700570698074,83.4105453491211,7893400,0.0,0
1999-03-10,83.67519200569082,84.18404138543839,83.22740455151296,84.1433334350586,3950000,0.0,0
1999-03-11,84.46896320324765,85.44595362102017,83.93976006028755,85.07958221435547,6583700,0.0,0
1999-03-12,85.32380205974486,85.34415602015989,84.16362631608898,84.26539611816406,5286500,0.0,0
1999-03-15,84.6317883805168,85.48665492981495,84.34683286408408,85.46630096435547,5394400,0.0,0
1999-03-16,85.40525712449386,85.75127461046058,84.97782375947614,85.14065551757812,4547500,0.0,0
1999-03-17,85.12028652891821,85.28311825828965,84.42825167908961,84.7742691040039,4524100,0.0,0
1999-03-18,84.52999943370855,86.21937818473138,84.50964547285287,86.1379623413086,3506300,0.0,0
1999-03-19,86.38772358721998,86.59175694477128,84.67384338378906,84.67384338378906,5526700,0.32,0
1999-03-22,84.91867235338762,85.26552901605163,84.50040402488104,84.8370590209961,4603800,0.0,0
1999-03-23,84.42895859240777,84.57178186697202,82.07237456209769,82.38862609863281,9713800,0.0,0
1999-03-24,82.8171416308251,83.03137666091224,82.02141151907291,82.85794830322266,6280900,0.0,0
1999-03-25,83.61287623298675,84.55142974853516,83.40884286004145,84.55142974853516,6639600,0.0,0
1999-03-26,83.98010719755523,84.306560481122,83.38841062109043,83.93930053710938,6159700,0.0,0
1999-03-29,84.32698379745648,85.81642725673892,84.32698379745648,85.63279724121094,5863900,0.0,0
1999-03-30,84.83707272466785,85.67360951680622,84.59223268794442,85.18392944335938,5401400,0.0,0
1999-03-31,85.63279122386959,85.9286395614312,83.77608786400012,83.81689453125,7413600,0.0,0
1999-04-01,84.67383088625466,84.67383088625466,83.65366424907087,84.44939422607422,7683600,0.0,0
1999-04-05,85.49000982915227,86.57138704178833,85.04113626919013,86.44896697998047,5791100,0.0,0
1999-04-06,86.30610593927084,86.82639097507496,85.6327958929361,86.2448959350586,5381300,0.0,0
1999-04-07,86.63257145697006,87.08144488420825,85.77563127769716,86.9386215209961,6248600,0.0,0
1999-04-08,86.95904340865576,88.10163055808907,86.36734649198495,88.04042053222656,5909100,0.0,0
1999-04-09,87.77512152091124,88.46883470819877,87.22423163688879,88.0607681274414,4365800,0.0,0
1999-04-12,87.14264792818807,89.06056150937506,86.97942124042747,88.99935150146484,8213200,0.0,0
1999-04-13,88.95852617475917,89.10134949659938,87.8159396000375,88.42803955078125,10071400,0.0,0
1999-04-14,88.83613191795752,88.83613191795752,86.63257145697006,86.9386215209961,11551700,0.0,0
1999-04-15,87.122281491265,87.20389486971115,85.53082061156508,86.61219787597656,11150000,0.0,0
1999-04-16,86.77538653931332,86.77538653931332,85.65320307830645,85.87763977050781,6476200,0.0,0
1999-04-19,86.63257015257729,87.8363670529546,83.81690960593205,84.55142974853516,12487200,0.0,0
1999-04-20,84.75546369743529,85.65321054449527,84.22497692417257,85.6124038696289,9049600,0.0,0
1999-04-21,85.57156198482141,88.55044802435025,85.14309207502617,88.0607681274414,5772200,0.0,0
1999-04-22,88.22399846309638,89.0401316588697,87.74452021057955,88.89730834960938,6897400,0.0,0
1999-04-23,88.71371164335066,89.28500509459579,88.14241819210552,88.67290496826172,4593100,0.0,0
1999-04-26,89.12178101339974,89.32581439484068,88.44847085464467,89.18299102783203,3606500,0.0,0
1999-04-27,89.52981398535556,89.77465395067559,88.6932774371788,89.6114273071289,5147200,0.0,0
1999-04-28,89.08098930929506,89.61147619020245,88.14243559692045,88.38727569580078,5544300,0.0,0
